date_posted;price;city;subregion;region;state;post_text;posts_scraped_on
2022-01-15T06:19:12-0500;15.0;Tallahassee;no subregion found;tallahassee;Florida;\n\n\n\n\nI have 5 years of experience tutoring HS algebra and pre-algebra, remedial math, and college algebra — I also help with GED math prep as well!\n\n$15/hr with discounts for lessons on Landis, group lessons, longer lessons, or prepaid packages. \n\nContact me with any questions! I’m available every afternoon.\n    ;2022-02-03
2022-01-05T10:05:56-0500;40.0;Tallahassee;no subregion found;tallahassee;Florida;"\n\n\n\n\nHighly versatile Math, Physics, Chemistry, and Biology tutor available for private face-to-face tutoring in Tallahassee, FL. I am a lifelong science nerd and former ""professional student"" with Bachelor of Science degrees from FSU in Biology, Chemistry and Physics with a Mathematics minor (graduated cum laude with 3.6 GPA). Sixteen years tutorial experience. CRLA certified. Highly knowledgeable and enthusiastic about the subject matter, with a proven track record of success. Available to tutor in the following areas:\n\n\nMATH: All levels from elementary school through college-level mathematics courses through Calculus III, ODEs, and Linear Algebra, as well as introductory level Statistics.\n\nPHYSICS: High school and AP physics and all college physics courses and labs, including PHY2053C, PHY2054C, PHY2048C, PHY2049C, and higher level courses, including astronomy.\n\nCHEMISTRY: High school and AP chemistry and college general chemistry (CHM1045, CHM1046, CHM1050, CHM1051) plus higher level courses.\n\nBIOLOGY: All levels from high school and AP biology through all college biology courses and labs.\n\n\nI am available on weeknights to meet with students either via Zoom (preferred, under the current conditions) or in person anywhere in the Tallahassee area, including campus libraries (Strozier, Dirac, etc), a coffee shop or restaurant, or at your own home. Contact me to discuss what help you need in your course(s) and to arrange a meeting time and place. $40/hr\n    ";2022-02-03
2022-01-31T00:16:09-0500;60.0;St. Petersburg;Hillsborough Co;tampabay;Florida;\n\n\n\n\nI help Electricians and Lineman pass their math test and get into the IBEW Union.\n\nI will take you through a structured process, so you will learn quickly and effectively. I will guide you with sample test problems and practice worksheets. You will learn simple tips and tricks to easily answer math problems on the test. \n\nI am a certified Math Teacher and have the following college degrees: \nBachelor of Science in Electrical Engineering from Pennsylvania Spring Garden College, \nMaster of Business Administration (MBA) from San Diego State University, \nand Master of Education (MEd) from Texas Tech University.\n\nIn Person in St Petersburg or Online.\n$60 per hour.\nTypically, 6 to 8 meetings will get you fully prepared.\n\nContact me for a free consultation.\nBest,\nMatt\n\n5 Star Ratings\nI had Matt as my tutor since I have an upcoming test for the electrician union and he has helped others in that field. Matt is very knowledgeable when it comes to what will be on the test. What I liked was that Matt does not want to waste your time so he encourages you to let him know if you don’t need help in a specific area and he will skip it. Matt also provides worksheets at the end of each session to practice what you just went over which I found very helpful since I am a person that has to do something repetitive to understand. He will also provide tips on testing to avoid typical test tricks. I would highly recommend Matt to anyone who is in need of a tutor.\n;2022-02-03
2022-01-13T18:17:46-0500;30.0;Tampa;Pinellas Co;tampabay;Florida;\n\n\n\n\nI am an Industrial Engineer and was a Straight-A student in high school and college, and my tutoring style makes it fun and easy for my students to learn. I am a very friendly, patient and energetic person excited to help you reach your goals. I have tutored for over 16 years for elementary school, middle school, high school, and college Math. \n\nI tutor the following:\n\n-Geometry\n-Algebra\n-Pre Calculus\n-Calculus\n-Trigonometry\n-College level math\n-Test Prep (PSAT/ACT/SAT/GMAT) math sections \n\nTutor: Boris M.\nWhere: Online Via zoom\nContact: (727) 466-3040 text or call\n\nRates and Scheduling:\n\nMy rate is $30 for 1 hour. If you are not satisfied with the class, the service is free. You may text or email to setup scheduling. \n\nBest Regards,\n\nBoris M\n    ;2022-02-03
2022-01-05T21:44:47-0500;45.0;Tampa, Brandon, South Tampa, Wesley Chapel, Lutz;Hillsborough Co;tampabay;Florida;\n\n\n\n\nProfessional Math tutor, with experience working with students of all levels. I offer private one-on-one or group Math tutoring from grade school age to college. With a bachelor's degree in Civil Engineering, I have helped many students understand mathematical concepts, boost confidence and reach their academic goals. My schedule is flexible, rates $45/hr , and I offer summer tutoring. \n\nContact me (call or text) at 301-974-4273\n\nMy areas of expertise are (Pre-Algebra, Algebra, Algebra II, Trigonometry, Geometry, Advanced Algebra, Pre Calculus, Calculus). I also help with SAT, GMAT, GRE, ASVAB and other standardized tests.\n\nLet me know if you have any question or would like to discuss further!\n;2022-02-03
2022-01-18T17:08:49-0500;40.0;Temple Terrace/Tampa;Hillsborough Co;tampabay;Florida;\n\n\n\n\nI'm Bree a retired Teacher with M.Ed and over 20+ years experience as a Reading/ELA teacher in Hillsborough County. I tutor Reading grades 1-8. Math grades 1-6. If you need a tutor for your child or know someone who needs a tutor contact me. I have 3 spots available in my schedule. My hourly rate is $40 with no minimal sessions to purchase. Pay as you go, once a week. 813-755-0501\n;2022-02-03
2022-01-07T18:00:12-0500;42.5;Online;Pinellas Co;tampabay;Florida;\n\n\n\n\nMiddle School through College - by an engineering graduate with \n18+ years of teaching/tutoring personal and classroom experience.\nE- Certified for online teaching\n\nI focus on the concepts behind what you are learning -- not on drilling students on endless formulas and procedures. With a solid grasp on the ideas behind a concept, a student can not only better retain skills in the current topic but can also be well-prepared for any related future topics.\nFor most subjects, I will screenshare a whiteboard app and invite the student to do the same, this way, I explain and then coach a student through each step of a solution process.\n\nFor $45/hr ($40 per hour when 2 hours scheduled back to back), I offer one-on-one tutoring so that you can have my undivided attention while we address the exact topics you need. \n\nAlternatively, for more economical tutoring, peers learning the same material can split an hourly rate\n\nIf you would like to meet me in order to discuss the best options for yourself or for your child, I will be happy to set up a time to meet you on the Zoom or Skype app. \n Contact: (813) 240-2462\n\nStrengthen your knowledge base to prepare for next semester, keep up with a current class or prepare for an upcoming exam.  \nAlgebra\nGeometry\nTrigonometry\nProbability and Statistics\nCalculus I, II & III\nGeneral Chemistry  \nPhysics\nEngineering Fundamentals (Statics, Dynamics, Fluids, Materials, etc.)\nGED, SAT, and CLEP Preparation  \n\nTaught by degreed Engineer -- University of South Florida Graduate (Magna Cum Laude), College instructor, and tutor with over 18 years experience tutoring.\n\nAll sessions by appointment. Call or text: 813-240-2462\n~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~\n;2022-02-03
2022-01-04T09:11:21-0500;47.5;Tampa Fl;Hillsborough Co;tampabay;Florida;\n\n\n\n\nReceive TWO FREE LESSONS when you sign up for reoccurring sessions!\n\nAMAzing Youth is a Youth Enrichment and Tutoring Program now offering Online Math Tutoring from Experienced and Certified Math Teachers. \n\nRates range from $35 - $60 per hour\n\nServices Offered\nAll Math Subjects Grades 6 - 12 (to include Algebra I, Geometry, Algebra II, Pre-Calculus, Calculus, Statistics, College Algebra, Advanced Math, Liberal Math and more)\n\nStandardized Math Testing (PSAT, SAT, ACT)\n\n\nOur Approach\nOur tutors take the time to build a good rapport with each student. This helps to minimize any anxiety the student may have and increases student participation, which provides a positive learning environment. Our tutors know every student learns differently and therefore adapts to each student's learning style. In addition to content knowledge, our tutors focus on good study habits and test taking techniques, which will benefit the student for years to come. \n\nOur tutoring sessions are conducted online via Zoom. With whiteboard and screen sharing, these online sessions provide the in-person feel with the convenience of being at home. Online sessions provide flexibility and safety due to the constant changes with the Covid-19 Pandemic. Also, you can rest assured there will be no connectivity issues as our tutors have secure high-speed internet connections.\n\n\nWhy Choose Us?\nOur tutors are Experienced, Certified Math Teachers and they are truly passionate about each and every student's success. \n\nOur Motto\nAchieve! Master! Advance!\n\nWe provide the necessary tools and resources to help students Achieve their goals, Master their skills, and Advance in their studies and desires.\n\nEmail with Subject Line: Math Tutor or Call to sign up today!\n    ;2022-02-03
2022-01-19T12:45:42-0500;;Suwanee;Otp North;atlanta;Georgia;"\n\n\n\n\n𝔸𝕓𝕠𝕦𝕥 𝕞𝕖\n\nHi! I'm Adam, and I'm offering tutoring for college level mathematics, computer science, and statistics.  My undergraduate studies were at Brandeis, and I attended Columbia University for graduate studies.  \n\nProfessionalism\n\nAs a full-time tutor, I take my responsibilities very seriously.  I show up to appointments on-time and prepared.  \n\nExperience\n\nI've helped people to understand some of the most challenging courses.  I've worked with students from elite universities including Columbia, NYU, UPenn, Harvard, Princeton, Yale, Brown, Cornell, and more.  I've also worked with graduate students in the social sciences to help analyze their data sets, as well as assisted a marketing firm and a tech security firm.\n\nHigh school to grad school\n\nI also enjoy working with high school students of any academic level, if they are very motivated.  I love math and science and I love sharing them with students!  One of the most common responses that I get from students when I explain something is ""It looks so easy when you do it!""  \n\nPlease contact me for more information, including references and ratings which you can view on my WyzAnt profile.\n\n𝔻𝕚𝕤𝕔𝕠𝕦𝕟𝕥 𝕡𝕠𝕝𝕚𝕔𝕚𝕖𝕤\n\nThe prices listed below are the base-rate.  Discounts are possible for several factors, including how far I have to travel, keeping a regular tutoring schedule, and meeting for more hours per meeting.  \n\nTo give some examples: Travel time within 30 minutes applies a $5 discount, and travel less than 10 minutes (including online meetings) applies a $10 discount.  Holding a weekly schedule (without cancellations or rescheduling) applies a $10 discount.  Meeting for 2 hours per appointment applies another $5 discount, and meeting for 3 hours per appointment applies a further $5 discount.\n\nFeel free to inquire about other available discounts.\n\n𝕊𝕦𝕓𝕛𝕖𝕔𝕥𝕤\n$80 per hour subjects\n\nI am currently offering tutor for real analysis for $80 per hour.  At Emory these are the courses MATH411, 412 and the graduate courses MATH511, 512.  At  GaTech the course numbers are MATH 4317, 4318 and the graduate courses MATH 6337, 6338.\n\n$100 per hour subjects\n\nAlgebra\nGeometry\nTrigonometry and Precalculus\nCalculus 1 through 3 (including vector analysis and multivariate calculus) (Emory courses MATH111, 112, 210, 211, 276) (GaTech courses MATH 1501, 1503, 1504, 1512, 1550, 1551, 1552, 1555, 1712, 2550, 2551, 2561, 2605) \nLinear Algebra and Abstract Vector Spaces (including QR, LU, SVD, Jordan form, and the theory of vector spaces) (Emory courses MATH221 and 321) (GaTech courses MATH 1553, 1554, 1564, 3406) \nOrdinary Differential Equations (including series solutions, matrix methods, Laplace transforms, and regular singular points) (Emory course MATH212) (GaTech courses MATH 2552, 2562) \nDiscrete Math (GaTech course MATH 1711, 2603, CS 2050, 2051)\nFoundations and proof writing (Emory course MATH250) (GaTech course MATH 1601, 2106)\nSymbolic Logic (Emory course Phil 110) (GaTech course PHIL 3113)\nProgramming in Python, OCaml, Java, JavaScript, Haskell, C\nIntroductory Computer Science (Emory courses CS170, 171, 224) (GaTech courses CS 1301, 1331) \nIntroductory Statistics with Calculus and programming in R or Python (Emory courses Math 361, 362) (GaTech courses MATH 3215, 3225, 3670)\n\n$150 per hour\n\nAbstract Algebra, including Groups, Modules, Rings, and Fields (i.e. the content of Dummit and Foote's book Abstract Algebra) (Emory courses MATH421 and 422) (Emory courses MATH 4107, 4108)\nMathematical Logic\nTheory of Computation, Automata Theory, Complexity Theory (Emory course CS424)\nComputer Circuits (the content of Nisan and Shocken's nand2tetris and Barak's Introduction to the Theory of Computation)\nAlgorithms and Data Structures (Emory course CS253) (GaTech courses CS 1332) \nGraph Theory\nComplex Analysis (aka Complex Variables, Functions of a Complex Variable) (Emory course MATH318) (GaTech course MATH 4320)\nCombinatorics (Emory course MATH330) (GaTech course MATH 3012)\nPoint-set Topology (GaTech course 4431)\nDesign of Programming Languages (Emory course CS 428)\nModal and Nonclassical Logic\nObject-oriented and functional programming paradigms\nMathematical Statistics and Probability Theory (GaTech Math 3235)\n\nℍ𝕠𝕨 𝕥𝕠 𝕔𝕠𝕟𝕥𝕒𝕔𝕥 𝕞𝕖\n Important:   When you contact me, please attach to your email any files that will help me assess what you're studying.  This can include \n\n\nCourse syllabus\nA homework that you want to work on\nA code ""stub"" or ""starter code"" that shows how the professor expects the code to be implemented.  \n\n 𝕃𝕠𝕘𝕚𝕤𝕥𝕚𝕔𝕤\n\nI'm available online using Skype, Zoom, or other platforms.  I use a digitizer pen together with the Vibe app to give real-time hand-written solutions.  I can also use other apps like Google Jamboard, Overleaf, or screen-sharing to do assisted coding projects.\n\nI can meet in-person within a 1-hour drive of Suwanee.  I am vaccinated but if we meet in-doors I'll wear a mask.\n    ";2022-02-03
2022-01-29T10:19:08-0500;5.0;Online;Atlanta;atlanta;Georgia;\n\n\n\n\n14 plus years of experience\nRecent students admitted to:\nClemison U, GSU, Morehouse, Savannah State U, Georgia Gwinnett College, KSU , Georgia Southern U, Phoenix U, Ashford U, Emory U, Clayton State U, East Georgia U, Georgia Tech, University of North Georgia, Albany State etc.\n\n\nOther services : 1. One-on-One home tutoring for all grades \n                            2.  College admission consulting service  \n                               *Preliminary consultation /Information  gathering\n                               *Recommendation\n                                    College application essays\n                                    SAT subjects\n                                    Scholarship finding and essays\n                                    Ivy-league interviews\n                                    Athlete portfolio\n\n                            3. ONLINE SERVICE (only for nursing and cities outside Atlanta )\n                            4. THESIS & PHD DISSERTATION SERVICE  $5.99 per page\n\nREVIEWS:\n\nNicole:\nI’d highly recommend Albert for your SAT/ACT test tutoring needs.  My son took the ACT several times attempting to make a bare minimum score and through his partnership with Albert he was able to increase his score by several points.  You will be pleased with Albert as he clearly understood the needs of our family and was eager to work with my son to ensure his success.  Albert knows his work, is patient and very knowledgeable.  I would definitely recommend him to anyone looking to increase their child’s score.  Albert did weekly in depth sessions with my son and took the time needed to explain basics to ensure that my son had a solid foundation to begin independent studies.  Thank you Albert for the investment that you made into my son!\n\nNoble Jr:\nAlbert helped me raised my SAT scores. I got accepted to Morehouse college pursuing a medical degree. Albert is knowledgeable and has proven technique for test-taking.\n\nWeyimi:\nMr. Albert helped me to boost my SAT score to 1300. I am very pleased....\n\n\n\n\n770 875 6276\nAlbert\n\n\n\n\n\n\n#tutoring #test prep #SAT ACT ACCUPLACER GMAT GRE TEAS ASVAB# atlanta #home tutor #Social Studies #Math #Chemistry #Biology #Milestone #Decatur #Snellville #Sandy Springs #Marietta #Dunwoody #Chamblee #Buckhead #Forsyth #Cumming #Alpharetta #Norcross #Sugarloaf #Lawrenceville #Campcreek #Vinings #Kennesaw #Stone Mountain #Tucker #Conyers #Gainsville #Lithia Spring #Dacula #Brookhaven #Online #Statistics #Military #Reading #Suwanee #Buford#Jimmy cutter #Birmingham #Macon #Columbus #Dahnolega #Athens #Honors #Milestone #Charleston #New York #Charlotte #Nashville #Memphis #LITHONIA #teas #Johns creek #Homeschool #North Druid hills #peachtree city #TOEFL #IELTS #newyork #albany #manhattan #brooklyn #statenisland #sanfrancisco #losangeles #charlotte #vancouver #toronto #denver #colorado #philadelphia #beverlyhills #virtual #ottawa #sydney #montreal #madison #trenton #jerseycity #newark #london #geneve\n;2022-02-03
2022-01-28T15:58:05-0500;57.5;Atlanta & Itp;Atlanta;atlanta;Georgia;\n\n\n\n\nHello!\n\nMy name is Tye, and I'm certified in secondary mathematics.  I have a B.S in mathematics, 8+ years experience tutoring math, and 5 years experience teaching math at the high school level. I can tutor one on one or in large group settings to students of various learning abilities and styles. My hourly rate is $50-$65 per hour per student, and I offer concessions if you're looking to book tutoring sessions in bulk. Feel free to reach out with any questions. Thank you. \n\nTye\n\nSubjects Offered:\n- Pre Algebra \n- Algebra \n- Geometry \n- Advanced Algebra & Trig\n- Pre Calculus\n- Calculus\n;2022-02-03
2022-01-22T21:41:58-0500;15.0;Jonesboro, Georgia;Otp South;atlanta;Georgia;\n\n\n\n\nWelcome to Family 2 Family Learning Center, where students can achieve better grades and better confidence. \n\nAbout Us: \nFamily 2 Family is a privately family-owned tutoring company located in Jonesboro, Georgia. We have been in business since 2004, and we specialize in helping students Prek-12th achieve academic success through 1-on-1 tutoring. \n\nOur Programs: \nFamily 2 Family specializes in Reading and Math tutoring, however, we have additional programs that may be suitable for parents. \nHere is a list of other services: \n*Early Learning Program \n*Reading tutoring\n*Math tutoring \n*Home School Program \n*Home School Support Service \n*Girls Mentorship Program \n*Boys Mentorship Program \n*We also host workshops and classes \n\nTutoring Days: \nOur tutors are available Monday-Thursday for online tutoring and 1-on-1 in-person tutoring. The student's session time will be based on the day and the tutor's availability. \n\nRates: \nDuring February, all tutoring sessions are $15 per hour/per day. The session length is 1 hour. \n\nContact Us: \nIf your child needs additional reading support in reading comprehension, reading fluency, decoding and blending words, or spelling, please give us a call to schedule their consultation. \n\nWe believe passionately that all children can be taught to read, comprehend, spell, and be successful in doing it.\n\nWe are successful with helping students improve their reading grades because we identify strengths and weaknesses that may be affecting school performance, and we build a solid foundation that can be used for their academic success.\n\nContact us for more information: (404)863-7911\nMonday-Friday 10am-6pm\n;2022-02-03
2022-01-28T13:57:31-0500;45.0;Rome;no subregion found;northwestga;Georgia;\n\n\n\n\nIf your child is in need of a little extra help outside of the classroom, please reach out. I'm confident in tutoring all ages and all grade school courses, but I focus mostly on math and science. I can also provide private painting and content creation (Adobe Suite, video editing and recording, photography, DSLR usage) lessons.\n\nA little about myself:\n-Local: Born in Rome, Graduated from Darlington School\n-Undergradute at UGA\n-Graduate School in Montana\n-Worked in the Film Industry in NYC\n\nI have both a Bachelor of Science and a Master of Fine Arts degree and over 5 years of teaching experience coupled with countless hours of tutoring experience.\n\nMy colleague has both a Bachelor of Fine Arts and Master of Fine Arts degree in Studio Painting from Hunter College in NYC.\n\nStandard Rate - $45/hr (price negotiable based on income and hours booked)\n\ntutor, math tutor, algebra tutor, spanish tutor, english tutor, ESL tutor for spanish speakers, geometry tutor, language arts tutor, art tutor, painting instructor, film instructor, art lessons, photography, content creation, video, editing, painting, science tutor, chemistry tutor, environmental science tutor, zoology tutor\n    ;2022-02-03
2022-01-18T20:00:51-0500;45.0;Savannah;no subregion found;savannah;Georgia;\n\n\n\n\nPrivate tutoring available! Experienced Savannah area certified teacher offering one on one tutoring sessions. Specializing in homework help, reading & writing skills, elementary math, test taking strategies, and organizational skills. I have a strong background working with students with disabilities, including but not limited to, autism, ADHD, and specific learning disabilities. \n\n$45/hour\n    ;2022-02-03
2022-01-26T21:45:36-1000;37.5;Online;Oahu;hawaii;Hawaii;\n\n\n\n\nALOHA! Get refocused and stay up to date on state standards/ benchmarks for the current/next academic school year by ONLINE or F2F tutoring sessions. Learning can be confusing and/or frustrating..especially in the world of Covid so let me assist by providing secure, reliable, AFFORDABLE Quality, Individualized tutoring! I have added time slots available for students starting immediately.\nTimes are available in morning on the weekends,  afternoon, and some evening sessions during the week and on weekends. VENMO, ZELLE, PAYPAL are accepted payments.\nQualifications:\n***Highly Effective Secondary Teacher\n***Highly Qualified Teacher\n***Bachelors: Communications/Business\n***Masters: Education\n** I am a licensed teacher with the Hawaii Dept. of Education and have been a teacher for 15 years with most of my experience teaching Intermediate and High school levels.\n** I have tutored privately and have taught for the HI/NV school systems for over 12 years with Elementary, Intermediate, High School and Collegiate levels. \nFamiliar in all online tools used in distance learning.\n*** Tutoring sessions can be in the safety of your own home with online sessions through Zoom, WebEx, or Google Meets and are available for 1hour, 90min, and 2 hour slots.  It is also possible to do F2F tutoring at certain locations  maintaining the CDC recommended guidelines. I am looking to assist you and your child to BE and FEEL successful without stressing on how to afford the help you want for your child...especially during these unprecedented times. \nIf you are looking for someone who is qualified, affordable, experienced, professional, and patient, you have found your tutoring service! Services in the following areas: English/Writing up to and including collegiate, ACT/SAT Prep, GED Prep, Math up to and including Algebra II, History up to collegiate, Reading, (all levels) and various electives as well as College Coaching for resume writing and application submission requirements.\nReferences from 4th grade and up.  Please message me for rates, references, and availability.  Create confidence and academic success for your child and family. . MAHALO! Rates vary from $30-$45 per hr.\n    ;2022-02-03
2022-01-10T20:23:13-1000;60.0;Online;Oahu;hawaii;Hawaii;\n\n\n\n\nHello, I am a friendly professional math tutor specializing in middle and high school math. I simply love math and try to convey my love and understanding to my clients. I try to show them that it is really not that hard and that it is something that they actually can do, as long as they put in the effort. I do not do the homework for my clients but I do assist them in getting it done and helping them to understand the requisite concepts.\n\nI am the owner of Akamai Tutoring and have been tutoring for over 20 years. I started in my teens, helping relatives and family friends to succeed in their goals and it has turned into my career. I can come to your home, or meet at a local library. \n\nMy rates are $60/hour if you are in town, or most of Metro Honolulu. I will charge a little more if I have to travel a greater distance. As an experienced local tutor, I am familiar with most the the curricula from both the public and private schools. I especially enjoy helping students understand Pre-Algebra, Algebra I & II, Geometry, and Trigonometry. Helping younger students is also very fun for me. A lot of times, there are just a few stumbling blocks that are preventing their progress.\n\n***NEW*** With my foray into online tutoring, your distance is not a problem. You may also do shorter mini sessions and I will charge by the minute. I also started to do tutoring in my garage/carport, since several clients have requested this. I am fully vaccinated and will be wearing a mask.\n\nMost of my students are regularly scheduled for once or twice a week, however, you are welcome to schedule on an as needed basis. The only drawback in this case is that I give scheduling priority to my regulars.\n\nI am easy going and not an intimidating task master. I am very patient and understanding. If you have a student who is trying to do well, but simply needs more individual instruction than the school can provide, I am your tutor. It doesn't matter how well or not your child is currently doing. If your child is struggling to understand the concepts, then I want to help him/her. Struggling leads to growth.\n\nI also help homeschool students and I also do SAT Math Prep. I am very reliable and if you make an appointment, you can count on me to show up. I have been favorably rated on Yelp under Akamai Tutoring.\n\nPlease email or call me for additional info or to set up an appointment. I am also easily reached through texting @ 808-732-3888. Please include your name and number to help me to differentiate you from any spam. \n\nLastly, the payments I accept are cash, check, PayPal and Venmo.\n\nAloha,\nLance Okino\nAkamai Tutoring\n808-732-3888\n\n\n\n;2022-02-03
2022-01-05T22:16:36-1000;35.0;Honolulu;Oahu;hawaii;Hawaii;"\n\n\n\n\nHi there! My name is Lynn, and I am offering ONLINE tutoring services for math, science, grammar, or reading via our program ""Fruitions eTutoring"".\n\nThe difficulty of these subjects that we are able to tutor will range from elementary school content to college content. We have a strong background in the Biological Sciences, and have grown up in Hawaii. I attended Punahou School for high school, and graduated from the University of Hawaii at Manoa in 2018. I have 8 years of experience working with children, and 6 years of experience with tutoring. I have previously taken the MCAT exam, and am an aspiring medical student. As these tutoring services are online, you will not need to physically be on island. We are flexible with scheduling, and adapt our lessons to each student's individual learning needs. We can either provide age-appropriate learning materials such as worksheets, or we can also assist with your homework/schoolwork. We can work together to find an hourly payment rate that is good for the student, and rates will vary (typically ranging from $35-40/hour).\n\nYou may text/call at 808-232-1460. Thank you!\nInstagram: @fruitionsetutoring\nFacebook: Fruitions eTutoring\n    ";2022-02-03
2022-01-27T09:39:06-0700;92.5;Treasure Valley And Beyond;no subregion found;boise;Idaho;\n\n\n\n\nMy name is Jane Freund and I am an experienced tutor in a wide variety of subjects. Not only do I help with specific topics but I also teach note-taking, study skills, time management and the more overall skills to help students. In other words, I take a holistic approach to tutoring.\n\nHere are more details on my tutoring services:\n\nSTUDENT AGE RANGE: Kindergarten through college and beyond\n\nSUBJECTS:\n*Communication\n*Critical Thinking\n*English\n*GED\n*History\n*Listening\n*Math\n*Math Anxiety\n*Note Taking\n*Political Science\n*Positive Self-Talk\n*Public Speaking\n*Science\n*Social Studies\n*Study Skills\n*Test Anxiety\n*Time Management\n*Writing\n\nIf I don’t tutor in a subject you need help with then I’ll help you find someone who does. \n\nEXPERIENCE:\n*Taught Communication for 10 years at Boise State\n*Published author/co-author of several children’s, nonfiction and fiction books\n*Book and Communication Coach, tutor and entrepreneur\n*Lifelong learner\n*Math geek and State Champion Mathlete (I’m an athlete and a mathlete!)\n*Went from college flunkout to college faculty member so I know firsthand how to improve academic performance\n*Lover of puns because creative humor get you thinking!\n\nVIRTUAL/IN-PERSON: I tutor virtually at this time. I will resume some in-person tutoring when the pandemic numbers improve.\n\nPRICES: I charge $35 per hour, $150 for a 5-hour package or $300 for a 10 hour package. You can pay by check, money order, cash, PayPal or Venmo.\n\nCOMMENTS ABOUT MY TUTORING: “Jane is a really good teacher and can teach any type of learner. She knows how to explain English well. You can talk to her like a normal person and it isn’t awkward.”\n\n“Before we started working with Jane, our daughter declared that she hated math. Now, as our daughter’s skills and reasoning have improved, she looks forward to her meetings with Jane, and says that she really likes math.”\n\nQUESTIONS: Let me know if you need more information and/or are ready to get started with tutoring.\n\nThanks very much!\nJane\n    ;2022-02-03
2022-01-11T17:50:20-0700;47.5;no city found;no subregion found;boise;Idaho;\n\n\n\n\nHello! My name is Maya Rutherford and I am a recent graduate of Washington State University starting a private tutoring company in Boise. Before I moved to Boise, I taught and tutored in the Lake Washington school district for over a year and I am currently a Title I Elementary tutor in the Boise School District.\n\nI am most passionate about math and reading comprehension but I can help your child succeed in any subject they may find themselves falling behind in, or wanting to get a head start on! \n\nI believe in not only academic growth, but personal growth as well. My goal is to improve your students' academic standing and to build confidence in school and life. Some students just need an extra push to help them realize that they have what it takes to succeed in any subject. I have seen it happen with past students and I would love to be the one to make that happen with your student!  \n\nI am offering a tailored plan to help make the most of each session. First session is a free overview where I analyze weaknesses and holes in concepts in order to develop a plan for your student to succeed and eventually have the confidence to do so without my help! \n\nCurrent course and tutoring offerings include:\n\n• Elementary/Middle School Math\n• Pre-Algebra\n• Algebra I and II\n• Statistics\n• Trigonometry\n• Pre-Calculus\n• Calculus\n• Elementary to High School English and Reading Comprehension\n• Essay/Project Revisions\n• US/World History\n• Homework Support. Study Skills, Test Taking Skills\n\nEnroll now!\n\nFirst Session Free\nPricing varies $40-$55/hr\n\nEmail for more information.\n\nmaya.rutherfordtutor@gmail.com\nMaya’s Tutoring LLC\n;2022-02-03
2022-01-27T15:16:39-0600;20.0;Remote;South Chicagoland;chicago;Illinois;\n\n\n\n\nUniversity Student looking to provide one-on-one Math tutoring in any level of Math up to Calculus 1. Rate is $20 an hour with sessions performed remotely over zoom. I am one year away from completing my computer science degree and I have 2 years of professional tutoring experience as well as a long history of casual tutoring.\n;2022-02-03
