date_posted;price;city;subregion;region;state;post_text;posts_scraped_on
2022-02-07T10:27:44-0800;20.0;Concord / Pleasant Hill / Martinez;East Bay;sfbayarea;California;\n\n\n\n\nI tutor math, physics, electronic circuits, chemistry, and C++ programming for $20 per hour.\nI am a well-educated electronic engineering degree holder from UC Berkeley. I have helped many students over the past 20 years with tutoring. \nI have worked as a tutor at Diablo Valley College for years and I have also assisted students privately. \nI tutor all the courses below.\n1. All elementary school math, middle school math, and high school math.\n2. College math: Algebra, calculus part 1 through multivariable calculus, discrete math, differential equations, linear algebra, and all college math.\n3. Physics college level to lower level physics.\n4. Chemistry college level to lower level chemistry.\n5. Electronic circuits.\n6. C, C++ programming, and object oriented programming.\n\nTeaching is an ART and I use visual learning where most of the students are visual learners. \nThe key to the success is to let the student do the problem and guide them to get the answer by themself. Sometimes I make a duplicate problem without doing the original problem itself so that students learn how to do the actual problem. I request all students to provide me with the questions that they need to be tutored for ahead of time. I do this for more productivity because this way I can prepare some notes in regards to that assignments ahead of time. My goal is to teach the actual concept to solve the problem, and this way students will be independent learners at some point. A good tutor would build the skill of becoming an independent learner so that students would not need a tutor in the future. I have tutored students in the past and they started tutoring after a while, and that made me very happy.\n\nEach student is different and some just need help finishing their homework, extra credit assignments, or get an A grade on their test on their classes, and sometimes online classes. I help with all their needs. If you just want to pass the class and you need help i can help u with that as well.\n\nOn your first visit, I will show you the proof of my qualifications so you will be confident about what you are learning. If I forget please remind me. Please email me your phone number and I will text you within hours on the same day.\n;2022-03-05
2022-02-05T11:46:14-0800;30.0;Sunset / Parkside;San Francisco;sfbayarea;California;\n\n\n\n\nMy name is Steven and I am a UC Irvine college graduate with a double major in Mechanical Engineering and Sociology with a minor in management. Math has always been my favorite subject and comes naturally to me. I had a 750 on math for my SATs and a 5 on AP Calculus BC. I got a 4.05 GPA at Lowell High School. I was a teacher/tutor for Think Tank Learning for three years. I have been providing private tutoring for ten years.  I would like to use my skills to make math more manageable for others. If you or someone you know could use some extra help in math, either for classes or for SAT preparation, go ahead and message me so we can schedule a time. I tutor online through Skype/Zoom with Miro virtual whiteboard. There is a link to my calendar below.  \n\nFundamentals: Statistics, Algebra 1, Algebra 2, Geometry, Trigonometry, Pre-Calculus, Calculus, Differential Equations, Multivariable Calculus\n\nMech. Engineering Courses: Statics, Dynamics, Thermodynamics, Heat Transfer, Fluids, Control Systems, Vibrations\n\nPhysics: Kinematics, Kinetics, Electricity and Magnetism, Waves, Optics\n\nStandardized Exams: SSAT, PSAT, SAT, ACT, GED, CBEST, CSET\n\nCalendar url: https://www.google.com/calendar/embed?src=stevenhuang817%40gmail.com&ctz=America/Los_Angeles\n\nRate:\nOnline :  $30/hr\nSteven\n(415)745-7047\n;2022-03-05
2022-02-05T11:24:21-0800;35.0;Danville / San Ramon;East Bay;sfbayarea;California;\n\n\n\n\nHARVARD TUTOR\n\n- ALL SUBJECTS, ALL LEVELS\n-Kaplan/ Princeton Review trained SAT/ACT/ SAT II/ AP Teacher\n\nI will get you A's or your money back!\n\nTEXT 925 ..876.. 0061 with start date and the subject of interest\n- 10+ yrs experience serving Bay Area in AP/ College Level MATH, BIOLOGY, CHEMISTRY, ACT/SAT\n-$35/ hr introductory rate\n\nI graduated Summa Cum Laude - from UC Berkeley with GPA 3.8, I have my Masters in Teaching and Mathematics from HARVARD, GPA 3.9\n\nI tutor the following subjects at ALL: levels ( AP, College, IB, SAT II, ect... ):\n\nMath (Alg, Alg I/ II, pre-Calc, Calc, Geometry, Trig and anything in between)\nChemistry\nBiology\nPhysics\nSpanish\nBiochemistry\nOrganic chemistry\nSAT/ACT/ SAT II's\nPsychology (Social, Biological, Developmental, Social, Personality etc)\n\nI also provide Professional COLLEGE ADVISING & COUNSELING services:\nI have helped thousands of students get accepted into their dream schools ( Harvard, Princeton, Stanford, UC Berkeley/ UCLA, Cornell ect...)\nYOU can be next!\n\nThank you for your interest.\nI look forward to working with you :)\n    ;2022-03-05
2022-02-19T21:48:55-0800;100.0;Ingleside / Sfsu / Ccsf;San Francisco;sfbayarea;California;\n\n\n\n\nMy name is Sameer Tyagi, former Harvard Teaching Fellow, and I am accepting tutoring commissions from college students in MCAT,GRE, Physics, Chemistry, and Mathematics. Over the last 6years, I have taught students all over bay area and will be happy to provide local references from parents and students. Call anytime at 707-596-8356 to schedule lessons.\n\n☛ Background: I was born and raised in India, and studied Molecular Genetics and Stem Cell Biology at Michigan State University and Harvard University, respectively. From 2010 - 2014, I worked at Harvard as teaching assistant and taught regular classes, conducted lab sessions, graded homework/labs/exams, and organized exams for a range of undergraduate courses. Currently, I am studying Landscape Architecture at UC Berkeley and teaching is my part-time occupation. \n\nAs teaching assistant and private tutor, I have taught the following college-level and AP courses:\n\n☛ Physics/Chemistry: \n\n- General Physics (Electromagnetics/Mechanics)\n- Calculus based Physics \n- Quantum Physics\n- Physical Chemistry\n- Organic Chemistry\n- General and Inorganic Chemistry\n\n☛ Maths: I studied Engineering-level Maths\n\n- Linear Algebra\n- Calculus I-II-III (multiple variable)\n- Differential Equations\n- Probability and Statistics\n- Mathematical Modeling\n\nIn addition to these teaching assignments, I have also tutored students from UC Berkeley, SFSU, USF, Skyline College, and DVC in these courses. Currently, I am helping high school juniors (in SF and East Bay Area) prepare for SAT, AP Physics/Olympiad, AP Chemistry, and AP Calculus. \n\n☛ MY APPROACH is all about understanding pupils' needs, their study patterns, and thereby modifying my teaching style as per their requirements. I keep my tutoring session informal and encourage questioning. However, I ensure that students develop problem-solving skills, independent understanding of the subject material, and their progress is quantifiable. Also, I am happy to help with HW solutions, midterm/final exam preparation, projects, and labs. \n\n☛ MY TIMINGS are flexible and happy to meet at the location of your choice (home, library, Starbucks). My hourly charge varies from $80-$120/hr depending on your education level.\n\nYou can learn more about my career and education on LinkedIN: https://www.linkedin.com/in/sameertyagi/ \n\nI am happy to chat over the phone 707-596-8356 or schedule a trial session as per your convenience. \n\nKeywords: AP, AP Math, AP Physics, AP Chemistry, AP Biology, Geometry, Algebra, Trigonometry, Olympiad, AP Calculus, Honors Math, Precalculus, Pre-calculus, MCAT, GMAT, GRE, SAT, PSAT, SSAT, LSAT, Homework, Test, Exam, tutor, proctor, proctorio, proctorU, Teacher, Helper, Completion, Complete, Online, Remote, Quizzes, Quiz, College Math, College Physics, College Chemistry, College Biology, Exam, Test Prep, Mathematics, College, Algebra, final, course, assignments\n;2022-03-05
2022-02-18T15:12:30-0800;60.0;San Bruno;Peninsula;sfbayarea;California;\n\n\n\n\n**Sessions by Zoom/Skype available if you prefer**\n\nMy name is Robert C.\nI am an In Home Tutor With 20+ Years of Experience in Tutoring Community College Math In the Bay Area. I Can travel within the Peninsula. \n\n\nYou Might Need a Tutor if:\n-You missed some school\n-You are worried about your exams\n-The homework looks like Greek to you\n-You want less stress\n-You want more confidence to ace your tests\n\nI Can Help You Master the Material:\n\n-Former Community College Math TA\n-Former Student Tutor at two Community Colleges\n-Have taken the full Calculus series twice\n\n\nSubjects I Tutor:\n\n-Algebra 1 and 2\n-Trigonometry\n-Precalculus\n-Calculus I \n\n\n\nI've have worked with students from the following colleges:\n\nCabrillo College\nCity College of San Francisco \nCollege of the Redwoods\nSan Francisco State University\nUniversity of San Francisco\n\n\n\nIf you email me through the Craigslist email, we can set up a phone call to discuss whether I can help.\nI generally charge $60 per hour.\n    ;2022-03-05
2022-03-04T10:32:23-0800;40.0;Mission District;San Francisco;sfbayarea;California;\n\n\n\n\n My name is Nina Mir, PhD. I am a San Francisco-based educator with backgrounds in chemical engineering and computer science. I have been a test prep tutor (Tutor Corps & Fog City Tutoring) and a high school math/physics teacher over the past 7 years.  My areas of expertise are: \nSAT\nACT\nSSAT & PSAT\nGRE\nASVAB\nMath, Physics, Chemistry \nWebDev: HTML, CSS, JavaScript, Vue, Python, etc \n\n\nMore about me:  I have experience working with k-12 clients in a classroom setting, private in-person and/or online via Zoom. I make sure my sessions are both fun and useful. And, I have been known as an over-communicator when it comes to my clients. I think my over-communicating with parents and kids has helped me be more effective as an educator. I am honest, flexible and experienced! Numerous references available upon request.\n ◉ SAT and ACT prep: I have helped clients increase their SAT/ACT scores to get better scholarships in both New Orleans and San Francisco. I can help you ace your ACT/SAT test as well. Normally, I suggest 2-4 hours of tutoring per week for 2-3 months to really improve anyone's math score. However, improvements in Reading and English section questions can be achieved via consistent practice in about 1 month. \n\n GRE prep: I only tutor the quantitative part of the GRE (I got 100% score in this part). I can offer free tips for the Verbal section (my score was in 94 percentile in the verbal section).\n\n online tutoring hourly fee:  $40+ per hour.\n Please message me here  with any questions or interests. \n Nina  :-)\n    ;2022-03-05
2022-02-16T12:16:05-0800;;Vallejo / Benicia;East Bay;sfbayarea;California;\n\n\n\n\nAre you struggling to learn math at the middle school, high school or college level? Don't worry, I'm here to help! I received my B.A. in Mathematics from UC Santa Barbara, and I am passionate about helping others to succeed by making math understandable and fun. I’m especially passionate about helping young women succeed in pursuing math or math-related fields. All grades and ages are welcome! I am well-qualified to tutor the following subjects: Elementary math, Pre-algebra, Algebra I, Geometry, Trigonometry, Algebra II, College Algebra, Pre-calculus, AP Calculus AB, AP Calculus BC, Calculus I, II, and III (single and multi-variable), Linear Algebra. I'm currently only available to tutor virtually. Group tutoring is also available. Please contact me (Emma) by email with any questions, concerns, or to set up an appointment, and I will get back to you as soon as possible.\n\nMy rates are as follows:\n$35 for 1 session per week\n$30 for 2 sessions per week\n$25 for 3+ sessions per week\n$20 for group tutoring \n\nThanks for looking!\n;2022-03-05
2022-02-27T16:26:25-0800;150.0;Mission District;San Francisco;sfbayarea;California;\n\n\n\n\ncheck out my website!\n\nmd-maker.com\n\nHi! My name is Danny. I graduated from UCLA in 2015 as an Achievement Scholar (full-ride), worked at Stanford Medicine for two years in a big data lab, and was accepted as a Geffen Scholar (full-ride) at the DGSOM at UCLA where I currently attend.\n\nI’ve been a part-time tutor for over ten years, in both high school and college in various math and science classes. Five years ago, I went full-time as an MCAT tutor and medical school admissions coach. I’ve tutored over 300 students in the MCAT and my proudest accomplishment has been seeing one of my students improve his score from a 504 to a 524! \n\nMy approach is all about developing test-taking skills, learning to approach MCAT-style questions, and mastering timing. I de-emphasize content knowledge, which students often tend to already have based on their undergraduate majors. The result, is that in just a few short sessions, I often see huge jumps in score as students master the approach.\n\nI typically meet with students in the afternoon or early evening (PDT/PST) on any day of the week. I charge $150/hour, which I promise is worth the payoff. One of my students was offered a full-tuition scholarship to Mayo this past year, which is worth $60,000 each year for four years ($240,000 total). I meet students online via Skype or Zoom.\n;2022-03-05
2022-02-13T13:27:04-0800;30.0;Oakland Lake Merritt / Grand;East Bay;sfbayarea;California;\n\n\n\n\n\n\n\nPRIVATE TUTORING\n\n\nHigh SCHOOL & College courses in\n\n\n★Math\n\n★Chemistry\n\n★English\n\n\nAnd assist students to apply to colleges, including elite schools\n\n\n510-593-5952\n\n\nI am offering in person tutoring to high school students of all grades in Math, Chemistry, and English.\n\n\nI have a Ph.D in physical chemistry, and have experience of many years in tutoring high school students. I tutor math of all levels: lfrom algebra, geometry, to trigonometry and calculus. I tutor chemistry: from regular chemistry to AP chemistry. \n\nAs far as English is concerned, I teach reading, grammar, and composition. I put a lot of emphasis on building a strong foundation for students' learning in different subjects they need help on, instead of taking shortcuts or a stop-gap approach.   My teaching method often brings success to strengthening students' confidence in tackling their immediate difficulty, and paving the way to advance to higher education. \n\n\nI am bilingual in English and Chinese. And I tutor at my home in Oakland. My fee is $30 an hour and I prefer to have a two-hour weekly session with each student. Depending on the need of a student, he or she may choose to concentrate on a single subject or multiple subjects during a session. My time is flexible as long as appointments are made in advance.\n\n\nMy tutoring service also includes, as an option, advising and assisting students to enter college after graduation from  high school. A good number of students tutored by me have enrolled in elite universities.\n\n\nMy phone number is 510-593-5952\n\n\n\n\n;2022-03-05
2022-02-13T09:16:10-0800;50.0;Sunnyvale;South Bay;sfbayarea;California;\n\n\n\n\nHi! My name is Rushil, and I am offering my tutoring services. I specialize in math and I offer help in the following subjects: K -8 Math, Algebra 1,Geometry, Algebra 2, and Statistics. \n*I will be available to help for the duration of the entire school year*\n\n• I offer sessions remotely (using zoom or skype), or at local spots(such as the library or coffee shop)\n• I am generally available during weekends, and in afternoons and evenings on weekdays.\n• My rate will depend on the factors such as the grade-level and subject I am tutoring, group sessions or individual sessions, and the frequency of student sessions. My rates will be very fair, and will be in accordance with the market value for these services. My rates can range as low as $30/hr to as high as $70/hour.\n\nI am a 25-year-old male, and I graduated with a Bachelor’s of Science Degree at UC Davis. I majored in Applied Economics and did a minor in Statistics. I currently work as a staff accountant at a private firm. I have over 2 years of tutoring experience, I have tutored as a peer tutor in college, I have worked in freelance tutoring, and I have worked for several tutoring agencies. I have taught students from kindergarten up to college.\n\nI believe all students can learn and build knowledge. Students typically have struggles when they don’t hit that very “first step.” Everyone needs to start off somewhere at an appropriate beginning, and find a way to move up. All students have different ways of finding their path to that ladder. It is just a question of working smart and identifying what students understand, and what they don't understand. Once that has been identified, the next step would be to strategically approach practice. It is important that students never skip steps. I can help you or your child identify that first step, and work up that ladder to success with guided practice and suggestions.\n\nIf you are interested in scheduling with me, please fill the questionnaire below to get a quote for a rate:\n\nhttps://docs.google.com/forms/d/e/1FAIpQLSdfl6-ryqb73OBrhCIkqVIaJz5KOBebcbbr99H4gvn89f9Qlw/viewform\n\n\nIf you have any questions at all. Please shoot me a reply.\n\n\n;2022-03-05
2022-02-10T18:08:13-0800;50;Russian Hill;San Francisco;sfbayarea;California;\n\n\n\n\nVirtual Tutoring!\n\nHi! I'm Sam. I'm in college and am a Biology Pre-Med major. I'm an experienced tutor with over 8 years of experience under my belt. I have tutored and worked for 3 years as a teacher’s assistant for elementary school students in the advanced Gifted and Talented classes. I have tutored and worked for a year as a teacher’s assistant for High School students, mentoring them with their education and helping them with any subjects they need. I have tutored college students for 4 years with a focus in the math and science department.\n\n$30=1/2 hour\n$50= hour\n$500=10 hours\n$900=20 hours\nFree Consultation\n(I accept cash, CashApp, Venmo, Zelle, and Crypto)\n\nSUBJECTS\n\nAll Elementary and Middle School Subjects\n\nMATH\nElementary school, Middle School, Algebra 1, 2, 3, Geometry, Trigonometry, Pre-calc, Calculus 1 & 2 (AB/BC), ACT Math Prep, Statistics\n\n***ACT/SAT MATH Prep and Test Taking Strategies***\n36/36 on the ACT and 800/800 on the SAT\n$75 an hour\n\nPHYSICS\nPhysics 101 (basic physics) (College 100 level) (AP/Honors Physics) (Vectors, Wavelengths, Forces, Newton’s Laws, Thermodynamic Laws, Pressure, Springs, X&Y Vector movement)\n\nBIOLOGY\nElementary school, Middle school, Environmental Biology, Molecular Biology, Evolutionary Biology, Microbiology\n\nENGLISH.READING\nElementary School, Middle School, English 101 (AP/Honors English), English Grammar\n\nCHEMISTRY\nElementary School, Middle School, General Chemistry 1, General Chemistry 2 (AP/ Honors Chemistry)\n\nIf your are interested or have any questions or concerns please contact me at\nthetutorsam@gmail.com or text me at (614)-500-9396\n;2022-03-05
2022-02-21T12:30:24-0800;55.0;Danville / San Ramon;East Bay;sfbayarea;California;\n\n\n\n\nI have been tutoring for 12 years and have a B.A. in Business Economics from UC Santa Barbara.\n\nMy success as a tutor has been attributed to my ability to patiently explain concepts in a direct and concise manner to maximize the comprehension and academic success of the student. An individualized lesson plan is formulated to address the student's needs.\n\nMath: Elementary grades 1-5, Algebra, Geometry, Trigonometry/Pre-calculus\nLanguages: Spanish, English, Writing/Proofreading\nSocial Studies: History, Economics, Sociology, Geography\nStandardized Tests: PSAT/SAT/ACT (helped students raise SAT scores 130-200 points in one month)\n\nPlease inquire about other subjects.\n\nAdults are welcome.\n\nElementary-High School Academic Subjects: $50/hour\nCollege Subjects & Standardized Tests: $60/hour\n\nAvailable to tutor at homes/libraries in: Alamo, Danville, San Ramon, Dublin, Pleasanton, Walnut Creek\n;2022-03-05
2022-02-09T14:03:07-0800;;Emeryville;East Bay;sfbayarea;California;"\n\n\n\n\nCan-Do! MBA CPA Acct/Fin Consult/Editor-Writer/Websites REMOTE Worker \n\nAlso California Mortgages and Refinances\n\nFinancial Analyst/Editor-Writer/Bus./Pers. Mentor Telecommuting anywhere\nSkilled MBA CPA, Acct./Fin. Consultant/Editor-Writer/Bus./Pers. Mentor / C o a c h\n\nFull-time, Part-time, telecommuting anywhere, and in-house employee status availability,\nalso contract, retainer, or interim employee status.\n\nExcel Spreadsheets: lookup tables and formulas, financial and business calculations\nPowerPoint presentations\nMathematical and financial calculations for attorneys, businesses, non-profits\nBudgets and Forecasts --  Financial Analysis\nAccount reconciliations.\nResearch, writing, editing -- also speech writing\nBusiness consulting and How-To manual writing\nLogo design\nWeb content writing and website creation\n\nThank you.\n------------------------------------- -------------------------------------------\n\n- - - . - BEST REGARDS TO YOU ALL ! - . - - -\n\nMulti-Talented, Widely-Experienced West Coast MBA, CPA, Financial Analyst,\nWriter, Editor, Consultant, Business - Personal C o a c h and Website Creator\n\n. . . . Available to Assist You NOW (West Coast/Telecommute Anywhere)\n\nPart-Time and single projects are fine\n. -------------------------------------------------------------------------\n\nLocal MBA, CPA, Writer, Editor, Consultant, C o a c h, Excel Expert\nYour effective and convenient One-Stop for a wide range of Excellent Services and Solutions!\n\n\nHello, and best wishes to you,\n\nDo you need great, attentive, reliable help? Let Me help You!\nYou want fine service, supportive interactions, and excellent results, you deserve the best\nand I can provide even better solutions than you hope for!\n\nI am a widely accomplished, effective, friendly, and insightful MBA, CPA,\nExcel Specialist, Senior Financial Analyst, Consultant, and Mensa member.\nI'm a sincere, supportive, and nurturing c o a c h, tutor, and mentor.\nI create Internet websites and website content for companies, sole proprietors, and individuals.\nI'm also an experienced writer and editor, with a passion for\nexcellent, well-written content, and a keen eye for detail. Financial writing is a specialty.\nI love to create attractive, appealing websites for companies, sole proprietors, and individuals.\n\nSUMMARY OF MY SERVICES:\n\nFull-time, Part-time, telecommuting anywhere, and in-house employee status availability,\nalso contract, retainer, or interim employee status.\nExcel Spreadsheets: lookup tables and formulas, financial and business calculations\nPowerPoint presentations\nMathematical and financial calculations for attorneys, businesses, non-profits\nBudgets and Forecasts --  Financial Analysis\nAccount reconciliations.\nResearch, writing, editing -- also speech writing\nBusiness consulting and How-To manual writing\nLogo design\nWeb content writing and website creation\n\nThank you.\n\n\nFor health reasons, I work remotely, and I do high-quality work.\nI am glad to do small projects, and hope to work for you long-term.\n\nI do my very best to treat every person kindly and respectfully,\nas we work together to shape the fine results you are looking for.\n\n\n. . . . . Here is a summary of my interests, skills, and best . . . . .\n. . . . . qualities. I hope it is enjoyable and helpful to you. . . . . .\n\nI provide a wide assortment of excellent professional\nservices, doing varied part-time and full-time work for\nsincere and creative professional people and organizations.\n\nI enjoy being the ""perfect solution"" for a wide range of\nindividuals, organizations, and businesses. I am at home in\nmany settings, from casual to sophisticated. Doing whatever is\nneeded, I'm willing to re-seat a memory card, design a marketing flyer,\nconsult on the look and content of your web site, or talk with investors . . .\n\nFlexibility is my specialty, and I am open to big and small projects,\ncontract consulting, telecommuting, and direct-hire situations.\n\nYou can count on me, I am honest, enthusiastic, energetic, flexible,\ntrustworthy, and dedicated. I'm funny, creative, and persevering, too.\n\nAs you will see, I am an MBA, CPA, artist, editor, writer, financial analyst, business consultant, and more.\nI hear that I convey a great sense of insight, enthusiasm, and competence to others.\nI am a West Coast resident, California born and raised.\n\n\nEXPERIENCE and SERVICES SUMMARY:\n\n- MBA, CPA, educated at top-10 undergraduate and graduate schools,\n. . . . . Big-5 CPA experience\n- MBA in Accounting and Finance, + Mensa member\n- 96% GMAT Overall Score (MBA Essay Editor and Admissions Coach, GMAT prep Tutor)\n- Two years on my college's Admissions Committee\n- BA in Psychology, plus extensive studies in personal growth and effectiveness\n- A wide array of business, financial, accounting, research, and analysis skills (see below)\n- Financial assessments, and web site design, editing, content writing, and maintenance\n- Experience in finance and accounting management, and charts of accounts and system conversions\n- Accomplished Senior Financial Analyst\n- Accounting Manager/Controller experience -- staff leadership, supervision, and team-nurturing\n- Skilled and diplomatic in interactions with management, staff, vendors, and clients\n- EXCEL: Create, update, and maintain Excel spreadsheets, pivot tables, and workbooks. PCs and Macs\nLookup tables, etc.\n- I will help get/keep your data and records in order.\n- I Do NOT prepare/file tax returns.\n- Custom writing and editing for companies and professionals: Word docs and pdf files\n- Specialist in helping to write, edit, polish, ""upgrade"" English writing for non-native English writers and speakers\n- Technical writing, creating, editing, and updating software manuals and company task manuals\n\n- 15+ years in Newspaper Publishing industry\n\n- Former controller of a small Software Publisher\n\n- Financial Reporting Specialist for a large construction and financing conglomerate\n\n- 15+ years as Senior Financial Analyst\n\n\n- Experienced business consultant, and business and personal coach\n- Motivational speaker and trainings: corporate, schools, associations\n- Excellent, accomplished writer, content and copy editor, poet, and artist, tutor and tutoring\n- Custom writing and editing of your resume, cover letter, and business/personal correspondence. Website content writing + editing.\n- Career search assistance and consulting: Working with you to find that ""right"" position now\n- Web site visual and functional design consulting and editing, Photoshop corrections\n......I WILL CREATE, MAINTAIN, and HOST YOUR WEBSITE at My Homestead website base\n................Please read website creation and web-content creation details below (I can create your content, too.)\n- Custom Logo Design, assorted professional and promotional materials design and updating\n- PowerPoint slides and presentations, original artwork and modifications to artwork and photographs\n- MBA and college Admissions Essays editing / MBA classes tutoring -- by a top-10 school MBA\n- Business Plans, Grant Writing, Investment Profiles\n- Individual Business Tutoring, Math, Writing, Study Habits, Exam-taking, etc.\n- Budgets, budget, budgeting, financial statements, budget vs actual, P&L schedules, etc.\n- Business interview and public speaking preparation, practice, and coaching\n- Licensed California Real Estate Agent and Real Estate Financing Specialist, former California Notary\n- Licensed California NMLS Mortgage Loan Officer\n- Litigation support analyses and custom spreadsheets\n\n\nPRE-COVID FEE RANGE:\n(Like so many others, I NEED WORK!, so make me a $$ offer.  Let's talk):\n\nHourly rates, most services = $65 - $95 +, based on services, - - - 3 hour minimum\n\n. { Writing and editing services begin at $65. Most other business services begin at $75. }\n\n{ School admissions essay editing and coaching begins at $80 }\n\n. { Discounts available for large/ongoing projects and coaching }\n\n. { Most website and website-content-creation projects are negotiated as flat-rate package\nservices, rather than being billed on hours. New-site creation charges include 12-months of hosting. }\n\nMonthly contracts and telecommuting are available and welcome.\n\n(Like so many others, I NEED WORK!, so make me a $$ offer.  Let's talk):\n\n\n\nI look forward to discussing how we can work together soon. We'll do great things together!\n\n\n- Please reply to the e-mail address shown, and BEGIN your subject line with ""MY PROJECT IS:""\n\n- Please include your name, telephone number, and a description of your project in your e-mail.\n(IF you want to talk with me, send y o u r phone number to me. Thank you!)\n\n- Also indicate your preferred project schedule, desired results, and approximate budget.\n\n\n\nThank you sincerely, and best wishes to all,\n\nMBA, CPA, Writer, Editor, Artist\nSenior Financial Analyst and Consultant, Real Estate Agent,\nCalifornia Mortgage Financing and Business Loans Specialist\nWest Coast Personal and Business Coach, Website Designer and Creator\n\n\n\n\nYou want to work with someone who really listens to you, who is genuinely considerate,\nrespectful, and supportive, and who always does their best to accomplish your goals.\nWhen you need excellent results, created by a genial, astute, and reliable professional,\nyou'll be glad to work with me. Get your projects Done Right The First Time! By me!\n\n\nSUMMARY OF WEBSITE-CREATION and WEBSITE-CONTENT-CREATION\nSERVICES:\n\nPlease email and ask me to send you the link for one page from my ""Grill Site"" ( © 2018 ) sample website.*\nThis page which will help you see some of the custom website design quality I am able to create for you.\n\n\n(All of the elements on that were designed and set up by me, including:\nthe precise color selections, page set-up, font selection, color, sizing, custom\nbetween-letter spacings, shadows, navigation menu and custom button colors for\n""hovering over, selected, and pressing of each button, stock photo selection, use,\nPhotoshop changes and edits, etc. [The Tomato background image actually took more\nthan six copies of the same photo, hand-retouched, and placed on top of each other - to\nget this look, for which I then created the pale green border to match one green from the\nunripe tomatoes.\n\nFor the Book-On-Wood image, I cropped the photo and then applied a dark, narrow\nborder all around it, all in Photoshop, before uploading this image for the site.]\nIt's a lot of work, and requires fine art skills and excellent computer/software skills - I'll do it all for you!\n\n* + I WILL HOST and MAINTAIN YOUR SITE WITHIN MY OWN HOMESTEAD SITE,\nor set you up with your own Homestead Account and site (you will pay for the account and site hosting) +\n\n\n\n\n\nkey words: MBA CPA accounting business consulting finance analysis financial statements budget budgeting\n\nCalifornia Home Loans, purchase and refinance\n\nMicrosoft Excel spreadsheets workbooks , financial projections, financial analyses, strategic, Access . . . .\n\nMBA admissions essay editing and coaching, school applications essays, personal statement essays\n\nLitigation support analyses and spreadsheets , customer service , forecast, forecasting, start up start-up Internet\n\n""tax return data collection"" estate accounting tax manager director staff supervision research editing coach, business coach\n\nweb site content, web site editing, writing custom resumes, cover letter, business expenses, business data, financial records\n\nnumerical and financial spreadsheets, analyses, and calculations for litigation support and presentations\n\ncoaching part-time full-time temporary bookkeeping Excel worksheets, bank statements, personal coach, life coach\nLookup tables\n\nTutor, Tutoring, Math Tutor, Algebra, Geometry, SAT, GMAT, writing, studying, exam preparation\n\nIndividual profiles and resume editing, public relations copy, press releases, books, drafts, memoirs, ghost-writing\n\nCareer search, company research, contacts, informational interviews, job search strategy, locating new staff members\n\nCo-writing, outlines, proposals, spreadsheets, macros, chart of accounts, web site copy, papers, thesis, theses , fun , music ,\n\ngreen , tree , inspire , support , planning , Budget , budgeting , forecast , Photoshop , InDesign , Illustrator ,\n\n10-key , charts , graphs, look-up tables , pivot , calendar , schedule , efficient\n\nBalance Sheet , Cash Flows , Bank Statement , General Ledger , Audits , Chart of Accounts payables , payroll\n\nWriting coaching, exam preparation coaching, test-taking preparation, study skills, public speaking , speech writing , audio , radio , media , recording , podcast , podcasting , innovative , traditional\n\nPC Mac Microsoft Office Microsoft Word business software PowerPoint Word docs pdf files doc files\n\nPower Point presentations Adobe Illustrator Adobe Photoshop PageMaker . Marketing . Advertising\n\nIBM PC laptop printers scanners scanning photography calligraphy artwork art visual audio artist poetry\n\nwireless Internet networks leader aide on-site telephone solution service VAX plotter Quick Books\n\nmeetings, teamwork, projects, private, public, non-profit, temporary, permanent sustainable\n\npublishing marketing manufacturing engineering sales design architecture family elegant casual office display\n\nsystem design, procedures, documenting, integrating, meetings, virtual, assessment wireless success\n\nflexible schedule, weekend, night, recording, announcements, voicemail, corporate, small business\n\nemployment agencies, recruiters, recruiting, temp agency, vacation relief, CEO CFO Controller Accounting Manager\n\nReal Estate Financing, Home Loans, non-bank Commercial Real Estate Financing, Refinancing, Mortgage Loan Officer\n\n\nFunny Insightful Kind Fair Honest Honorable Efficient Transform Transforming Wise Creative Integrity Trustworthy Drawing\n\nPresentation Coach, Interview Coach, mentor, adviser, options, dreams, dream big, do good where you are, goals\n\n\n\nInquiries from professional recruiters and remote staffing agencies are welcome\n\nAbsolutely no marketing solicitations, thank you\n    ";2022-03-05
2022-02-10T08:43:46-0800;40.0;no city found;South Bay;sfbayarea;California;\n\n\n\n\nPlease feel free to text/call us at (707) 633-3812\n\nEmail: contact@vegalearning.com\nVisit at www.vegalearning.com\nBook Free Trial:https://forms.gle/3BQBNhGWWyj62akX6\n\n\nRates:\n\nPlease contact for more details.\n\nAttractive Discounts Available\n\nTutoring Subjects:\nWe offer 1 to 1 online tutoring services for Elementary, Middle and High school students. The subjects are Math’s (Algebra 1, Algebra 2, Geometry, Precalculus, AP Calculus, Differential Calculus, Integral Calculus, Multivariable Calculus), Physics, Chemistry and English. Whether it is homework help or acing the exam, we are there to help you.\n\nCompetitive Exams:$40 /hr\n\n• HSPT\n• TASC\n• COOP\n• SAT\n• GRE\n• GMAT\n\nTutors:\nAll our tutors have bachelor's or master’s degrees in their respective fields. All our tutors have more than 5 years of teaching experience. Each teacher must go through a rigorous screening process before joining us. This ensures that we provide the best quality of teachers to our students.\n\nParents Support:\nWe have a dedicated support system for any queries you have. You just need to drop an email at parentsupport@vegalearning.com and we will get back to you within 24 hours.\n;2022-03-05
